date,currency,mean,buy,sell
28/04/2023,DAN KRONER,20.0861,20.07060527,20.10164711
28/04/2023,IND RUPEE,1.6616,1.659823823,1.663386223
28/04/2023,HONGKONG DOLLAR,17.3138,17.30108214,17.32656017
28/04/2023,SINGAPORE DOLLAR,101.6885,101.5946774,101.7823578
28/04/2023,SAUDI RIYAL,36.2311,36.17788085,36.28431765
28/04/2023,CHINESE YUAN,19.6216,19.6038807,19.63927005
28/04/2023,AUSTRALIAN $,89.8921,89.81232,89.97178235
02/05/2023,US DOLLAR,136.0176,135.9176471,136.1176471
02/05/2023,STG POUND,170.0465,169.8970588,170.1958824
02/05/2023,EURO,149.6438,149.5111765,149.7764706
02/05/2023,SA RAND,7.4057,7.397643678,7.41385558
02/05/2023,KES / USHS,27.4597,27.40276577,27.51666234
02/05/2023,KES / TSHS,17.2846,17.23509075,17.33402579
02/05/2023,KES / RWF,8.1826,8.114083838,8.251099282
02/05/2023,KES / BIF,15.3121,15.17363872,15.45053233
02/05/2023,AE DIRHAM,37.0388,37.00654734,37.07109512
02/05/2023,CAN $,100.4896,100.4119733,100.567157
02/05/2023,S FRANC,151.9241,151.7785003,152.0697655
02/05/2023,JPY (100),98.7926,98.71279473,98.87241015
02/05/2023,SW KRONER,13.2011,13.18820561,13.21402262
02/05/2023,NOR KRONER,12.6939,12.67983124,12.70797362
02/05/2023,DAN KRONER,20.0552,20.03975688,20.07072458
02/05/2023,IND RUPEE,1.6637,1.662448669,1.664945839
02/05/2023,HONGKONG DOLLAR,17.3275,17.31479108,17.34026944
02/05/2023,SINGAPORE DOLLAR,101.8821,101.7880978,101.9760616
02/05/2023,SAUDI RIYAL,36.2665,36.23890766,36.29416784
02/05/2023,CHINESE YUAN,19.6782,19.66059814,19.69579613
02/05/2023,AUSTRALIAN $,91.1454,91.06482353,91.22604706
03/05/2023,US DOLLAR,136.1529,136.0529412,136.2529412
03/05/2023,STG POUND,169.7085,169.5605882,169.8564706
03/05/2023,EURO,149.3424,149.2094118,149.4752941
03/05/2023,SA RAND,7.3765,7.37002872,7.382902444
03/05/2023,KES / USHS,27.4692,27.4122523,27.52604955
03/05/2023,KES / TSHS,17.2968,17.24733411,17.34618877
03/05/2023,KES / RWF,8.1806,8.112191858,8.249068269
03/05/2023,KES / BIF,15.298,15.16077365,15.43516797
03/05/2023,AE DIRHAM,37.0747,37.04237556,37.10693134
03/05/2023,CAN $,100.0095,99.92137278,100.0976647
03/05/2023,S FRANC,152.7834,152.662636,152.9042096
03/05/2023,JPY (100),100.153,100.0757199,100.2302054
03/05/2023,SW KRONER,13.2231,13.21146048,13.23473703
03/05/2023,NOR KRONER,12.6099,12.59842777,12.62138885
03/05/2023,DAN KRONER,20.1338,20.11754442,20.15009704
03/05/2023,IND RUPEE,1.6639,1.662527539,1.665174961
03/05/2023,HONGKONG DOLLAR,17.3445,17.33180565,17.35728368
03/05/2023,SINGAPORE DOLLAR,102.0828,101.9887115,102.1769338
03/05/2023,SAUDI RIYAL,36.3036,36.27594752,36.33121115
03/05/2023,CHINESE YUAN,19.6978,19.68016854,19.71537276
03/05/2023,AUSTRALIAN $,90.7664,90.69289059,90.83983588
04/05/2023,US DOLLAR,136.2618,136.1617647,136.3617647
04/05/2023,STG POUND,170.5476,170.4005882,170.6947059
04/05/2023,EURO,150.4556,150.32,150.5911765
04/05/2023,SA RAND,7.4799,7.471194064,7.488619198
04/05/2023,KES / USHS,27.3371,27.28037444,27.39388703
04/05/2023,KES / TSHS,17.2463,17.1969027,17.29560428
04/05/2023,KES / RWF,8.1781,8.109677976,8.2464413
04/05/2023,KES / BIF,15.2878,15.15270798,15.42283184
04/05/2023,AE DIRHAM,37.1053,37.0730137,37.13757958
04/05/2023,CAN $,100.3031,100.2147381,100.3914928
04/05/2023,S FRANC,154.3431,154.2210496,154.465071
04/05/2023,JPY (100),101.2835,101.1903721,101.3766744
04/05/2023,SW KRONER,13.3232,13.31004543,13.33637477
04/05/2023,NOR KRONER,12.7131,12.69988012,12.72624962
04/05/2023,DAN KRONER,20.268,20.25161965,20.284383
04/05/2023,IND RUPEE,1.6675,1.66613762,1.668789112
04/05/2023,HONGKONG DOLLAR,17.3593,17.34655261,17.37203194
04/05/2023,SINGAPORE DOLLAR,102.6609,102.5777947,102.7439457
04/05/2023,SAUDI RIYAL,36.3302,36.27691285,36.38351202
04/05/2023,CHINESE YUAN,19.7451,19.72901424,19.76114263
04/05/2023,AUSTRALIAN $,91.2613,91.16030147,91.36238235
05/05/2023,US DOLLAR,136.3971,136.2970588,136.4970588
05/05/2023,STG POUND,171.4321,171.2858824,171.5782353
05/05/2023,EURO,150.3991,150.2658824,150.5323529
05/05/2023,SA RAND,7.4708,7.464405509,7.477283295
05/05/2023,KES / USHS,27.2734,27.21670366,27.33001014
05/05/2023,KES / TSHS,17.2218,17.17253119,17.27109903
05/05/2023,KES / RWF,8.1735,8.105229589,8.241850629
05/05/2023,KES / BIF,15.2741,15.14061928,15.4075225
05/05/2023,AE DIRHAM,37.1411,37.10884011,37.17341399
05/05/2023,CAN $,100.3732,100.2847905,100.4615138
05/05/2023,S FRANC,153.7995,153.6780458,153.9209053
05/05/2023,JPY (100),101.6334,101.5475032,101.7192479
05/05/2023,SW KRONER,13.2774,13.26569521,13.2890413
05/05/2023,NOR KRONER,12.7057,12.69462016,12.71680134
05/05/2023,DAN KRONER,20.2209,20.20502821,20.2367767
05/05/2023,IND RUPEE,1.6683,1.666834522,1.669688793
05/05/2023,HONGKONG DOLLAR,17.3779,17.36511598,17.39059726
05/05/2023,SINGAPORE DOLLAR,103.0073,102.9278499,103.0866693
05/05/2023,SAUDI RIYAL,36.3687,36.34103688,36.39630398
05/05/2023,CHINESE YUAN,19.7414,19.72660889,19.75612726
05/05/2023,AUSTRALIAN $,91.8907,91.80969882,91.97171824
08/05/2023,US DOLLAR,136.4676,136.3676471,136.5676471
08/05/2023,STG POUND,171.8429,171.6976471,171.9882353
08/05/2023,EURO,150.0976,149.9652941,150.23
08/05/2023,SA RAND,7.4208,7.413823595,7.427765924
08/05/2023,KES / USHS,27.2226,27.16602416,27.27919767
08/05/2023,KES / TSHS,17.2422,17.19294467,17.29149143
08/05/2023,KES / RWF,8.1705,8.097452243,8.24352421
08/05/2023,KES / BIF,15.2675,15.13110934,15.40380028
08/05/2023,AE DIRHAM,37.1634,37.13109161,37.19567683
08/05/2023,CAN $,102.0662,101.9876203,102.144837
08/05/2023,S FRANC,153.4897,153.342682,153.6366825
08/05/2023,JPY (100),101.2559,101.1779545,101.3338629
08/05/2023,SW KRONER,13.4434,13.43060492,13.45626634
08/05/2023,NOR KRONER,12.9356,12.92216877,12.9489738
08/05/2023,DAN KRONER,20.227,20.21069866,20.24334036
08/05/2023,IND RUPEE,1.6699,1.668575221,1.671226881
08/05/2023,HONGKONG DOLLAR,17.39,17.37720893,17.40269475
08/05/2023,SINGAPORE DOLLAR,103.0372,102.9422866,103.1321908
08/05/2023,SAUDI RIYAL,36.3894,36.36179694,36.41706809
08/05/2023,CHINESE YUAN,19.735,19.71998598,19.75005019
08/05/2023,AUSTRALIAN $,92.4842,92.37544412,92.59286471
09/05/2023,US DOLLAR,136.5853,136.4852941,136.6852941
09/05/2023,STG POUND,172.8126,172.6617647,172.9635294
09/05/2023,EURO,150.7944,150.6723529,150.9164706
09/05/2023,SA RAND,7.4466,7.438133896,7.455127744
09/05/2023,KES / USHS,27.309,27.2523831,27.3655856
09/05/2023,KES / TSHS,17.242,17.1927786,17.29124017
09/05/2023,KES / RWF,8.1763,8.108114389,8.244551234
09/05/2023,KES / BIF,15.3019,15.1672498,15.43653486
09/05/2023,AE DIRHAM,37.1934,37.16110164,37.22569152
09/05/2023,CAN $,102.53,102.451054,102.6088838
09/05/2023,S FRANC,153.6739,153.526765,153.8209477
09/05/2023,JPY (100),101.1556,101.0777561,101.2333685
09/05/2023,SW KRONER,13.469,13.45716848,13.48087562
09/05/2023,NOR KRONER,13.0556,13.044192,13.06705296
09/05/2023,DAN KRONER,20.1596,20.14424154,20.17495116
09/05/2023,IND RUPEE,1.67,1.668626372,1.671275834
09/05/2023,HONGKONG DOLLAR,17.4045,17.39175735,17.41724252
09/05/2023,SINGAPORE DOLLAR,103.0949,102.9999956,103.1898642
09/05/2023,SAUDI RIYAL,36.4198,36.3921966,36.4474679
09/05/2023,CHINESE YUAN,19.7305,19.71590069,19.7450768
09/05/2023,AUSTRALIAN $,92.5912,92.50973235,92.67262941
10/05/2023,US DOLLAR,136.6765,136.5764706,136.7764706
10/05/2023,STG POUND,172.0926,171.9464706,172.2388235
10/05/2023,EURO,149.6965,149.5688235,149.8241176
10/05/2023,SA RAND,7.3297,7.32215363,7.337281766
10/05/2023,KES / USHS,27.2835,27.22690521,27.33999483
10/05/2023,KES / TSHS,17.2305,17.18131774,17.27969679
10/05/2023,KES / RWF,8.1787,8.110532427,8.24688173
10/05/2023,KES / BIF,15.288,15.1451488,15.43091567
10/05/2023,AE DIRHAM,37.2203,37.18795148,37.25255218
10/05/2023,CAN $,102.0316,101.953173,102.1100938
10/05/2023,S FRANC,153.4484,153.3016844,153.5951382
10/05/2023,JPY (100),100.9688,100.8837868,101.0539125
10/05/2023,SW KRONER,13.4095,13.39694256,13.42195874
10/05/2023,NOR KRONER,12.9207,12.90661134,12.93480141
10/05/2023,DAN KRONER,20.1257,20.10991248,20.14143703
10/05/2023,IND RUPEE,1.6652,1.663923083,1.666562739
10/05/2023,HONGKONG DOLLAR,17.4562,17.44338488,17.46892864
10/05/2023,SINGAPORE DOLLAR,102.9384,102.8437279,103.0331229
10/05/2023,SAUDI RIYAL,36.4451,36.41747876,36.47275288
10/05/2023,CHINESE YUAN,19.7236,19.70800441,19.73914313
10/05/2023,AUSTRALIAN $,92.3591,92.28472118,92.43353882
11/05/2023,US DOLLAR,136.7912,136.6911765,136.8911765
11/05/2023,STG POUND,173.0065,172.8541176,173.1588235
11/05/2023,EURO,150.2541,150.1223529,150.3858824
11/05/2023,SA RAND,7.2974,7.291051562,7.303706321
11/05/2023,KES / USHS,27.1582,27.10181982,27.21463152
11/05/2023,KES / TSHS,17.2161,17.16692091,17.26519634
11/05/2023,KES / RWF,8.1727,8.104612939,8.240839161
11/05/2023,KES / BIF,20.6038,20.42425284,20.78334588
11/05/2023,AE DIRHAM,37.2495,37.21715761,37.28176275
11/05/2023,CAN $,102.427,102.3367346,102.5171695
11/05/2023,S FRANC,153.9575,153.8102582,154.1046679
11/05/2023,JPY (100),101.5412,101.4556346,101.6267086
11/05/2023,SW KRONER,13.4289,13.41714369,13.4407329
11/05/2023,NOR KRONER,13.0723,13.0608728,13.08373331
11/05/2023,DAN KRONER,20.1732,20.15796733,20.18835466
11/05/2023,IND RUPEE,1.6696,1.668202478,1.671091986
11/05/2023,HONGKONG DOLLAR,17.4692,17.45647431,17.48201579
11/05/2023,SINGAPORE DOLLAR,103.2192,103.1397996,103.2985032
11/05/2023,SAUDI RIYAL,36.4728,36.44514917,36.50042035
11/05/2023,CHINESE YUAN,19.7347,19.71971904,19.74971167
11/05/2023,AUSTRALIAN $,92.7102,92.63561029,92.78483941
12/05/2023,US DOLLAR,136.8765,136.7764706,136.9764706
12/05/2023,STG POUND,171.5453,171.3988235,171.6917647
12/05/2023,EURO,149.3585,149.2247059,149.4923529
12/05/2023,SA RAND,7.1116,7.105714153,7.117583482
12/05/2023,KES / USHS,27.2217,27.16524951,27.27808361
12/05/2023,KES / TSHS,17.198,17.14893069,17.24711853
12/05/2023,KES / RWF,8.1704,8.102340462,8.23847841
12/05/2023,KES / BIF,20.5917,20.42044147,20.76292792
12/05/2023,AE DIRHAM,37.2747,37.24646549,37.3029604
12/05/2023,CAN $,101.4576,101.3684656,101.5467941
12/05/2023,S FRANC,152.8663,152.7204897,153.0121432
12/05/2023,JPY (100),101.9147,101.8364013,101.9929044
12/05/2023,SW KRONER,13.2564,13.24531982,13.26751425
12/05/2023,NOR KRONER,12.8416,12.83069301,12.85258931
12/05/2023,DAN KRONER,20.0374,20.02173355,20.05306493
12/05/2023,IND RUPEE,1.6665,1.665101964,1.667983471
12/05/2023,HONGKONG DOLLAR,17.4661,17.45332482,17.47884576
12/05/2023,SINGAPORE DOLLAR,102.818,102.7235979,102.9124497
12/05/2023,SAUDI RIYAL,36.4984,36.47080783,36.52608479
12/05/2023,CHINESE YUAN,19.7018,19.68488272,19.71877501
12/05/2023,AUSTRALIAN $,91.6388,91.55816941,91.71944471
15/05/2023,US DOLLAR,136.9794,136.8794118,137.0794118
15/05/2023,STG POUND,171.3779,171.2294118,171.5264706
15/05/2023,EURO,149.1862,149.0541176,149.3182353
15/05/2023,SA RAND,7.1712,7.163161044,7.179262995
15/05/2023,KES / USHS,27.1574,27.10107924,27.21373472
15/05/2023,KES / TSHS,17.1924,17.14334757,17.2414534
15/05/2023,KES / RWF,8.1838,8.110991911,8.256537528
15/05/2023,KES / BIF,20.6273,20.44800137,20.8066353
15/05/2023,AE DIRHAM,37.3007,37.26840878,37.33302788
15/05/2023,CAN $,101.1926,101.1150268,101.270251
15/05/2023,S FRANC,152.6574,152.5118794,152.8028222
15/05/2023,JPY (100),100.5981,100.5209751,100.6752437
15/05/2023,SW KRONER,13.2312,13.21740168,13.24489949
15/05/2023,NOR KRONER,12.8498,12.83661675,12.86297251
15/05/2023,DAN KRONER,19.9897,19.9748142,20.00458405
15/05/2023,IND RUPEE,1.6654,1.664086217,1.666720308
15/05/2023,HONGKONG DOLLAR,17.4663,17.4535431,17.47904517
15/05/2023,SINGAPORE DOLLAR,102.3304,102.2480106,102.4127096
15/05/2023,SAUDI RIYAL,36.523,36.49533722,36.55061107
15/05/2023,CHINESE YUAN,19.6838,19.66884294,19.69871411
15/05/2023,AUSTRALIAN $,91.4475,91.36700735,91.52792324
16/05/2023,US DOLLAR,137.1029,137.0029412,137.2029412
16/05/2023,STG POUND,171.5088,171.3588235,171.6588235
16/05/2023,EURO,149.1456,149.0158824,149.2752941
16/05/2023,SA RAND,7.1958,7.187567411,7.204069329
16/05/2023,KES / USHS,27.1475,27.09125598,27.20379554
16/05/2023,KES / TSHS,17.2061,17.1570666,17.25510401
16/05/2023,KES / RWF,8.1696,8.101648481,8.237560379
16/05/2023,KES / BIF,20.563,20.38389247,20.74210944
16/05/2023,AE DIRHAM,37.3394,37.3071212,37.37175964
16/05/2023,CAN $,101.7424,101.6493109,101.8354792
16/05/2023,S FRANC,153.162,153.0417127,153.2822491
16/05/2023,JPY (100),100.8221,100.7448645,100.8993537
16/05/2023,SW KRONER,13.2435,13.23022425,13.25670707
16/05/2023,NOR KRONER,12.9252,12.9116505,12.93866912
16/05/2023,DAN KRONER,20.0317,20.01620857,20.04718603
16/05/2023,IND RUPEE,1.668,1.66655039,1.669389398
16/05/2023,HONGKONG DOLLAR,17.4945,17.48177738,17.50729768
16/05/2023,SINGAPORE DOLLAR,102.6028,102.5240898,102.6814408
16/05/2023,SAUDI RIYAL,36.5598,36.53216926,36.58745098
16/05/2023,CHINESE YUAN,19.7,19.68489629,19.7150491
16/05/2023,AUSTRALIAN $,91.6465,91.54536529,91.74760676
18/05/2023,US DOLLAR,137.3735,137.2735294,137.4735294
18/05/2023,STG POUND,171.3762,171.2288235,171.5235294
18/05/2023,EURO,148.8106,148.6835294,148.9376471
18/05/2023,SA RAND,7.1294,7.122988881,7.135810468
18/05/2023,KES / USHS,27.1159,27.05975482,27.17202665
18/05/2023,KES / TSHS,17.1795,17.13057059,17.22837615
18/05/2023,KES / RWF,8.1552,8.059006012,8.251408737
18/05/2023,KES / BIF,20.5036,20.28783295,20.71943522
18/05/2023,AE DIRHAM,37.4111,37.37876907,37.44342351
18/05/2023,CAN $,102.0985,102.0090135,102.1880097
18/05/2023,S FRANC,152.4848,152.3399505,152.6296541
18/05/2023,JPY (100),100.1739,100.0973672,100.2505137
18/05/2023,SW KRONER,13.1396,13.12830824,13.15083124
18/05/2023,NOR KRONER,12.7233,12.71168899,12.7349263
18/05/2023,DAN KRONER,19.9858,19.97025406,20.00138646
18/05/2023,IND RUPEE,1.6683,1.66687345,1.669748049
18/05/2023,HONGKONG DOLLAR,17.5452,17.53241241,17.55795617
18/05/2023,SINGAPORE DOLLAR,102.361,102.2673988,102.4545606
18/05/2023,SAUDI RIYAL,36.63,36.60237026,36.65765277
18/05/2023,CHINESE YUAN,19.6406,19.62339958,19.65789104
18/05/2023,AUSTRALIAN $,91.5457,91.46535265,91.62610735
17/05/2023,US DOLLAR,137.2382,137.1382353,137.3382353
17/05/2023,STG POUND,171.7024,171.5547059,171.85
17/05/2023,EURO,149.3618,149.2264706,149.4970588
17/05/2023,SA RAND,7.1867,7.180576239,7.192893708
17/05/2023,KES / USHS,27.1208,27.06456794,27.17695756
17/05/2023,KES / TSHS,17.1745,17.12560231,17.22349712
17/05/2023,KES / RWF,8.1647,8.096798372,8.232569112
17/05/2023,KES / BIF,20.5445,20.36555948,20.72339632
17/05/2023,AE DIRHAM,37.3702,37.33786253,37.40249879
17/05/2023,CAN $,101.7333,101.6441115,101.8225351
17/05/2023,S FRANC,153.0908,152.9707031,153.2108827
17/05/2023,JPY (100),100.368,100.2912354,100.4448441
17/05/2023,SW KRONER,13.1795,13.16800953,13.19101333
17/05/2023,NOR KRONER,12.7918,12.7784416,12.80519107
17/05/2023,DAN KRONER,20.018,20.00236801,20.03358452
17/05/2023,IND RUPEE,1.6656,1.664298972,1.666928454
17/05/2023,HONGKONG DOLLAR,17.5131,17.50038096,17.52590321
17/05/2023,SINGAPORE DOLLAR,102.2716,102.166606,102.3766197
17/05/2023,SAUDI RIYAL,36.5969,36.5692209,36.62450607
17/05/2023,CHINESE YUAN,19.6125,19.59733563,19.62759894
17/05/2023,AUSTRALIAN $,91.1262,91.04607441,91.20632206
19/05/2023,US DOLLAR,137.4912,137.3911765,137.5911765
19/05/2023,STG POUND,170.8612,170.7152941,171.0070588
19/05/2023,EURO,148.5126,148.3835294,148.6417647
19/05/2023,SA RAND,7.0881,7.081654372,7.094559448
19/05/2023,KES / USHS,27.0927,27.03661743,27.14875945
19/05/2023,KES / TSHS,17.1648,17.11592313,17.21362362
19/05/2023,KES / RWF,8.1529,8.07537248,8.23051399
19/05/2023,KES / BIF,20.5014,20.29795857,20.70482307
19/05/2023,AE DIRHAM,37.4421,37.40978502,37.47444615
19/05/2023,CAN $,101.9662,101.8768919,102.0554639
19/05/2023,S FRANC,152.4462,152.3014926,152.5908578
19/05/2023,JPY (100),99.4044,99.32131603,99.48747395
19/05/2023,SW KRONER,13.0357,13.02446524,13.04701175
19/05/2023,NOR KRONER,12.6213,12.60978528,12.63277907
19/05/2023,DAN KRONER,19.916,19.90080484,19.93121789
19/05/2023,IND RUPEE,1.6636,1.662210549,1.665073408
19/05/2023,HONGKONG DOLLAR,17.5647,17.55192157,17.57747186
19/05/2023,SINGAPORE DOLLAR,102.0797,101.9903322,102.1691368
19/05/2023,SAUDI RIYAL,36.6614,36.63373946,36.68902364
19/05/2023,CHINESE YUAN,19.5386,19.51911923,19.55809189
19/05/2023,AUSTRALIAN $,91.0329,90.95295882,91.11287706
22/05/2023,US DOLLAR,137.6265,137.5264706,137.7264706
22/05/2023,STG POUND,171.1456,170.9970588,171.2941176
22/05/2023,EURO,148.6638,148.5323529,148.7952941
22/05/2023,SA RAND,7.0851,7.077210139,7.092940898
22/05/2023,KES / USHS,27.0661,27.0100583,27.12205137
22/05/2023,KES / TSHS,17.1116,17.06280565,17.16033277
22/05/2023,KES / RWF,8.1453,8.068020586,8.222562501
22/05/2023,KES / BIF,20.4613,20.26930617,20.65333305
22/05/2023,AE DIRHAM,37.4759,37.44356519,37.50823023
22/05/2023,CAN $,101.9267,101.8488266,102.0044961
22/05/2023,S FRANC,153.1907,153.0452599,153.3360839
22/05/2023,JPY (100),99.827,99.75083092,99.90314129
22/05/2023,SW KRONER,13.0869,13.07360406,13.10021312
22/05/2023,NOR KRONER,12.6485,12.63530687,12.66170873
22/05/2023,DAN KRONER,19.9818,19.96580633,19.99774515
22/05/2023,IND RUPEE,1.661,1.659704938,1.662319203
22/05/2023,HONGKONG DOLLAR,17.5979,17.58515595,17.61072943
22/05/2023,SINGAPORE DOLLAR,102.3283,102.2349618,102.4217079
22/05/2023,SAUDI RIYAL,36.7004,36.67274755,36.72803824
22/05/2023,CHINESE YUAN,19.5928,19.57755784,19.60798271
22/05/2023,AUSTRALIAN $,91.4734,91.40009235,91.546785
23/05/2023,US DOLLAR,137.7618,137.6617647,137.8617647
23/05/2023,STG POUND,171.5506,171.4052941,171.6958824
23/05/2023,EURO,149.0062,148.8741176,149.1382353
23/05/2023,SA RAND,7.1311,7.123174843,7.13906471
23/05/2023,KES / USHS,27.0758,27.01981951,27.1317167
23/05/2023,KES / TSHS,17.1601,17.11134342,17.20884521
23/05/2023,KES / RWF,8.1567,8.089117402,8.224360645
23/05/2023,KES / BIF,20.4724,20.29416935,20.65054161
23/05/2023,AE DIRHAM,37.5143,37.48550395,37.54303116
23/05/2023,CAN $,102.0382,101.9490222,102.1273907
23/05/2023,S FRANC,153.6148,153.4690799,153.760612
23/05/2023,JPY (100),99.5353,99.45222129,99.61829952
23/05/2023,SW KRONER,13.0922,13.080994,13.10336036
23/05/2023,NOR KRONER,12.6578,12.64692372,12.66867284
23/05/2023,DAN KRONER,20.013,19.99706058,20.02902249
23/05/2023,IND RUPEE,1.6632,1.661478061,1.664997158
23/05/2023,HONGKONG DOLLAR,17.6013,17.58851187,17.6140651
23/05/2023,SINGAPORE DOLLAR,102.4099,102.3279304,102.4918331
23/05/2023,SAUDI RIYAL,36.7365,36.70882502,36.76411763
23/05/2023,CHINESE YUAN,19.6007,19.58482924,19.61663176
23/05/2023,AUSTRALIAN $,91.5152,91.43494412,91.59535647
24/05/2023,US DOLLAR,137.9559,137.8558824,138.0558824
24/05/2023,STG POUND,170.8621,170.7111765,171.0129412
24/05/2023,EURO,148.5685,148.4388235,148.6982353
24/05/2023,SA RAND,7.1587,7.152724112,7.164699716
24/05/2023,KES / USHS,27.0377,26.98182748,27.09351198
24/05/2023,KES / TSHS,17.107,17.05830972,17.15559728
24/05/2023,KES / RWF,8.1422,8.059779714,8.22453116
24/05/2023,KES / BIF,20.4323,20.23868851,20.62596062
24/05/2023,AE DIRHAM,37.5666,37.53427422,37.59896573
24/05/2023,CAN $,102.1479,102.0701039,102.2257552
24/05/2023,S FRANC,152.9275,152.7827578,153.0722723
24/05/2023,JPY (100),99.4312,99.35559089,99.5069067
24/05/2023,SW KRONER,12.9771,12.9663728,12.98787183
24/05/2023,NOR KRONER,12.5779,12.56685467,12.5888736
24/05/2023,DAN KRONER,19.9427,19.92684152,19.95863618
24/05/2023,IND RUPEE,1.6651,1.663710482,1.666566661
24/05/2023,HONGKONG DOLLAR,17.604,17.59128734,17.61680861
24/05/2023,SINGAPORE DOLLAR,102.3374,102.259389,102.415343
24/05/2023,SAUDI RIYAL,36.7882,36.76058835,36.81588372
24/05/2023,CHINESE YUAN,19.5549,19.53795209,19.5718453
24/05/2023,AUSTRALIAN $,91.2647,91.19166618,91.33777176
25/05/2023,US DOLLAR,138.1324,138.0323529,138.2323529
25/05/2023,STG POUND,171.1979,171.0494118,171.3464706
25/05/2023,EURO,148.9194,148.7864706,149.0523529
25/05/2023,SA RAND,7.2007,7.194693486,7.206695807
25/05/2023,KES / USHS,27.0031,26.94738186,27.05887367
25/05/2023,KES / TSHS,17.1068,17.05823528,17.15539835
25/05/2023,KES / RWF,8.1392,8.07177174,8.20662675
25/05/2023,KES / BIF,20.3975,20.19729781,20.59777972
25/05/2023,AE DIRHAM,37.6152,37.58641568,37.64395113
25/05/2023,CAN $,101.9728,101.8839334,102.06169
25/05/2023,S FRANC,153.0298,152.9105494,153.1490726
25/05/2023,JPY (100),99.6231,99.54734815,99.69877601
25/05/2023,SW KRONER,12.9473,12.93649043,12.95802778
25/05/2023,NOR KRONER,12.6084,12.59764105,12.61911896
25/05/2023,DAN KRONER,20.0183,20.00236972,20.03425504
25/05/2023,IND RUPEE,1.6721,1.67071158,1.673476675
25/05/2023,HONGKONG DOLLAR,17.6394,17.62662694,17.65216679
25/05/2023,SINGAPORE DOLLAR,102.59,102.5043465,102.6757431
25/05/2023,SAUDI RIYAL,36.8353,36.80764591,36.8629438
25/05/2023,CHINESE YUAN,19.6016,19.58461307,19.61855705
25/05/2023,AUSTRALIAN $,90.8289,90.75627206,90.90159529
26/05/2023,US DOLLAR,138.2529,138.1529412,138.3529412
26/05/2023,STG POUND,170.5535,170.4088235,170.6982353
26/05/2023,EURO,148.1297,147.9958824,148.2635294
26/05/2023,SA RAND,7.1185,7.111022297,7.125938233
26/05/2023,KES / USHS,26.9796,26.92389456,27.03525505
26/05/2023,KES / TSHS,17.1064,17.05782313,17.15490079
26/05/2023,KES / RWF,8.1416,8.074204932,8.208945755
26/05/2023,KES / BIF,20.4054,20.22790391,20.58291322
26/05/2023,AE DIRHAM,37.648,37.61925204,37.67679017
26/05/2023,CAN $,101.5931,101.5158654,101.6702977
26/05/2023,S FRANC,152.4961,152.3521627,152.6400498
26/05/2023,JPY (100),98.8757,98.79357922,98.95782932
26/05/2023,SW KRONER,12.808,12.79691558,12.81900352
26/05/2023,NOR KRONER,12.5697,12.5589016,12.58051368
26/05/2023,DAN KRONER,19.8862,19.8704016,19.90202989
26/05/2023,IND RUPEE,1.6699,1.66854804,1.671306698
26/05/2023,HONGKONG DOLLAR,17.6498,17.63707104,17.66260372
26/05/2023,SINGAPORE DOLLAR,102.1071,102.0256563,102.1884491
26/05/2023,SAUDI RIYAL,36.8675,36.83980192,36.89510152
26/05/2023,CHINESE YUAN,19.5571,19.54100358,19.57316845
26/05/2023,AUSTRALIAN $,90.0718,89.99282588,90.15077647
29/05/2023,US DOLLAR,138.3324,138.2323529,138.4323529
29/05/2023,STG POUND,170.8341,170.6870588,170.9811765
29/05/2023,EURO,148.3703,148.2417647,148.4988235
29/05/2023,SA RAND,7.0703,7.064204463,7.076305689
29/05/2023,KES / USHS,27.1304,27.07459579,27.18611034
29/05/2023,KES / TSHS,17.0893,17.04081416,17.13781144
29/05/2023,KES / RWF,8.1432,8.07585782,8.210523628
29/05/2023,KES / BIF,20.3954,20.21796163,20.57275261
29/05/2023,AE DIRHAM,37.6681,37.63575184,37.70046922
29/05/2023,CAN $,101.5134,101.4251617,101.6017269
29/05/2023,S FRANC,153.1581,153.0134524,153.3027164
29/05/2023,JPY (100),98.763,98.68100581,98.84495033
29/05/2023,SW KRONER,12.8801,12.86899902,12.89121879
29/05/2023,NOR KRONER,12.5421,12.53137577,12.55292059
29/05/2023,DAN KRONER,19.9409,19.925097,19.95680203
29/05/2023,IND RUPEE,1.6753,1.673575952,1.677114111
29/05/2023,HONGKONG DOLLAR,17.664,17.65126517,17.67680372
29/05/2023,SINGAPORE DOLLAR,102.3206,102.2277422,102.4135185
29/05/2023,SAUDI RIYAL,36.8837,36.85409858,36.91332541
29/05/2023,CHINESE YUAN,19.5811,19.56579659,19.59632413
29/05/2023,AUSTRALIAN $,90.5524,90.473075,90.63166147
30/05/2023,US DOLLAR,138.4176,138.3176471,138.5176471
30/05/2023,STG POUND,170.9091,170.7594118,171.0588235
30/05/2023,EURO,148.3332,148.2035294,148.4629412
30/05/2023,SA RAND,6.9996,6.992979957,7.006314847
30/05/2023,KES / USHS,27.0197,26.96407338,27.07535936
30/05/2023,KES / TSHS,17.086,17.03754034,17.13447308
30/05/2023,KES / RWF,8.1394,8.072112281,8.206689632
30/05/2023,KES / BIF,20.3828,20.20551215,20.56006634
30/05/2023,AE DIRHAM,37.6862,37.65384849,37.71856199
30/05/2023,CAN $,101.7739,101.6966746,101.8512111
30/05/2023,S FRANC,152.7789,152.6347904,152.922993
